1758630971.256586,25.06205105781556,210,199,bangbang,70,-40,60,90
1758630982.802526,0,8,105,44.20000000000001,pid_1m,0.005038976669311523,17,194,0
1758630982.884804,0,8,112,37.4,pid_1m,0.08720588684082031,17,187,1
1758630982.963998,8,8,110,39.1,pid_1m,0.1660799980163574,17,189,2
1758630983.041955,18,8,109,40.8,pid_1m,0.2445459365844727,17,190,3
1758630983.12256,27,8,107,42.5,pid_1m,0.3250758647918701,17,192,4
1758630983.201896,35,8,105,44.20000000000001,pid_1m,0.4039227962493896,17,194,5
1758630983.303395,46,9,106,43.3,pid_1m,0.5057418346405029,16,193,6
1758630983.385737,54,19,130,19.4,pid_1m,0.5878670215606689,6,169,7
1758630983.464475,64,38,174,-24.4,pid_1m,0.6670758724212646,-13,125,8
1758630983.542095,74,57,215,-65.6,pid_1m,0.7446978092193604,-32,84,9
1758630983.632709,90,68,239,-89.59999999999999,pid_1m,0.8273098468780518,-43,60,10
1758630983.719361,110,54,203,-53.70000000000001,pid_1m,0.9213378429412842,-29,96,11
1758630983.798536,129,28,147,2.300000000000001,pid_1m,0.9998760223388672,-3,152,12
1758630983.881588,145,12,121,28.9,pid_1m,1.083868026733398,13,178,13
1758630983.962236,156,10,124,25.7,pid_1m,1.164745807647705,15,175,14
1758630984.04072,165,12,130,19.3,pid_1m,1.243244886398315,13,169,15
1758630984.123408,176,17,143,7.0,pid_1m,1.322465896606445,8,157,16
1758630984.200477,186,31,176,-26.7,pid_1m,1.40308690071106,-6,123,17
1758630984.279478,198,39,189,-39.8,pid_1m,1.481853008270264,-14,110,18
1758630984.359474,213,32,165,-15.8,pid_1m,1.561839818954468,-7,134,19
1758630984.440766,228,16,124,25.9,pid_1m,1.64329981803894,9,175,20
1758630984.521092,240,12,117,32.1,pid_1m,1.723694801330566,13,182,21
1758630984.600964,250,14,123,26.5,pid_1m,1.803483963012695,11,176,22
1758630984.676869,259,29,161,-11.7,pid_1m,1.879470825195313,-4,138,23
1758630984.755802,269,43,192,-42.5,pid_1m,1.958395004272461,-18,107,24
1758630984.844482,284,49,204,-54.20000000000001,pid_1m,2.046804904937744,-24,95,25
1758630984.949901,304,33,162,-12.8,pid_1m,2.149037837982178,-8,137,26
1758630985.026402,320,16,126,23.2,pid_1m,2.228815793991089,9,173,27
1758630985.108434,332,11,120,30.0,pid_1m,2.310084819793701,14,180,28
1758630985.192427,342,13,125,24.4,pid_1m,2.389058828353882,12,174,29
1758630985.267662,352,20,142,7.5,pid_1m,2.469806909561157,5,157,30
1758630985.359527,364,28,160,-10.6,pid_1m,2.561676025390625,-3,139,31
1758630985.438595,376,34,173,-23.6,pid_1m,2.640692949295044,-9,126,32
1758630985.520338,389,32,165,-15.9,pid_1m,2.722936868667603,-7,134,33
1758630985.6006,403,20,134,15.4,pid_1m,2.80303692817688,5,165,34
1758630985.680185,416,14,122,27.9,pid_1m,2.882786989212036,11,177,35
1758630985.759906,426,12,118,32.0,pid_1m,2.962503910064697,13,182,36
1758630985.838981,435,14,123,26.2,pid_1m,3.041581869125366,11,176,37
1758630985.919608,445,29,162,-12.1,pid_1m,3.121697902679443,-4,137,38
