timestamp,time,right_speed,color,reflection,speed,controller_type,left_speed,correction,integral_error,derivative_error,last_error,setpoint,distance,iteration
1761047841.315414,103.214604139328,188.2,None,9,140,PID,91.8,48.2,665,0,None,39,None,527
1761047841.514951,103.4103260040283,192.68,None,8,140,PID,87.31999999999999,52.68000000000001,667,0,None,39,None,528
1761047841.716426,103.6164071559906,177.2,None,15,140,PID,102.8,37.20000000000001,660,0,None,39,None,529
1761047841.926634,103.8257009983063,80.04000000000001,None,68,140,PID,199.96,-59.96,671,0,None,39,None,530
1761047842.141406,104.0385270118713,128.04,None,76,140,PID,151.96,-11.96,681,0,None,39,None,531
1761047842.323208,104.2184610366821,126.88,None,80,140,PID,153.12,-13.12,612,0,None,39,None,532
1761047842.496717,104.3979170322418,128.84,None,80,140,PID,151.16,-11.16,541,0,None,39,None,533
1761047842.684666,104.5856599807739,140.52,None,74,140,PID,139.48,0.5199999999999996,533,0,None,39,None,534
1761047842.883863,104.7806670665741,152.0,None,65,140,PID,128.0,12.0,550,0,None,39,None,535
1761047843.084409,104.9801201820374,127.12,None,71,140,PID,152.88,-12.88,498,0,None,39,None,536
1761047843.29184,105.1875782012939,141.4,None,67,140,PID,138.6,1.399999999999998,475,0,None,39,None,537
1761047843.484404,105.3803181648254,136.64,None,67,140,PID,143.36,-3.360000000000003,476,0,None,39,None,538
1761047843.675252,105.5702362060547,114.24,None,78,140,PID,165.76,-25.76000000000001,466,0,None,39,None,539
